class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,1862,2130706432,48,0,0,0,0,0,0,1182,75720,31124,0,0,0,43898,0,0,0,0,0,94290,79158,20400,12924,0,0,0,0,66,32,0,0,0,0,0,9812,78224,3636,16354,0,1460,20,28,38,464,105998,18,0,0,0,33052,34112,19766,9218,5302,4716,1668,192,0,0,114726,0,4,66,0,43898,1492,11612,8768,,,,20180,1862.54,114726,114726,119034,420,336,11326,114480,108026,1209600,2092,2,2,0,94059.84,0,12457.92,0,24,0,0,0,40566,58876,7446,878,204,56,0,0,8,114726,1536,24,60,7864,1478,85394,10946,724,0,0,76,74,59596,61472,0,944,0,6,94870,132,28,0,0,0,0,0,0,0,0,752,388,260,0,0,950,312,896740,89832,0,0,0,0,862570,61.92,62,14746,9080,4180,2052,6246,71696,24,2,0,0,0,0
neg,40272,284,258,0,0,0,0,0,0,2286,391350,1464610,381192,6094,0,1199680,0,0,0,0,0,2105198,1912592,305186,149904,0,0,0,0,740,292,0,0,0,0,318,80540,1282302,644784,237588,0,2644,520,1034,204946,1885010,151370,8,0,0,0,657976,347022,192070,167268,158792,157496,533550,31358,0,0,2410896,0,50,138,20,1199680,28550,188282,116348,175020,,,125880,40272.0,2410896,2410896,2420070,15003,266612,116984,1196600,2245532,1209600,76108,0,114,0,1971546.24,0.0,270710.4,0,0,0,0,0,16874,556138,1198358,439456,27956,5748,1002,778,784,2410896,4748,406,5194,165164,79862,1171652,804876,13622,8,0,416,716,1661974,47198,68,1034,0,0,1992084,1870,266,0,0,0,0,0,0,0,0,14224,44576,7490,0,0,59654,18306,307700,205166,0,0,0,0,666860,921.36,1032,290166,303118,252770,123190,220570,203462,137022,109340,441370,164524,0,0
neg,39124,156,120,0,0,0,0,0,0,1818,341200,1852596,247978,13686,1226,1284928,0,0,0,0,0,2236590,2014984,363340,167280,0,0,0,0,334,104,0,0,0,0,0,0,989226,150720,1318558,0,2754,2056,3170,26838,1714292,709372,22,0,0,0,755094,607182,333264,235636,182202,209220,135906,0,0,0,2600546,458,662,164,12,1284928,30812,190426,171968,149180,189500,,18880,39123.98,2600546,2600546,2598764,15261,34266,14012,174620,2458504,1209600,66282,0,228,0,2261495.04,0,194644.8,0,0,0,0,0,11958,961946,1290994,180464,11114,2012,16,24,28,2600546,3982,510,23196,123228,78578,1424352,784396,20196,66,0,194,272,2112900,39906,104,30848,0,0,2288804,1896,444,0,0,0,0,0,0,0,0,15676,42132,8548,0,0,74224,13320,262880,98026,0,0,0,0,312780,1175.36,1282,218448,417754,307880,195694,484762,407734,417464,8592,176,0,0,0
neg,8,0,0,0,0,0,0,0,0,10,1364,6792,0,0,0,2162,0,384,0,0,0,11010,8020,7040,404,0,0,0,0,10,24,0,0,0,0,0,0,0,0,8166,0,3476,12,14,30,62,3490,1082,0,0,0,5392,388,112,76,400,1106,508,174,10,0,18066,2,4,0,0,2162,168,4744,2258,,,,6860,8.83,18066,18066,21816,55,0,1646,17860,8208,1209600,288,0,4,0,1424.64,0.0,3362.88,4,16,0,0,0,410,4982,2542,232,0,0,0,16,24,18066,3472,14,10,12,506,1872,1744,494,42,0,0,18,1214,44,0,0,0,0,1890,30,100,0,0,0,0,0,0,0,0,188,0,0,456,210,64,24,1280,140,7146,4,0,0,0,549.28,60,6784,1212,44,4,22,26,38,36,0,0,0,0
neg,39190,362,344,0,0,0,0,0,0,15824,1297018,2032718,256688,2802,0,1466726,0,0,0,0,0,3237152,2752418,849138,356800,0,0,0,0,894,120,0,0,0,0,0,16296,3587282,570,902,0,4434,1318,1690,18494,2480920,1097742,444,8,0,0,1743930,955160,402434,225460,136846,78786,50564,11870,0,0,4087744,0,16,36,54,1466726,51310,422396,421600,203700,231220,274800,126360,39189.96,4087744,4087744,4060602,10204,192,35896,443960,3605050,1209600,176896,2,260,0,2833721.28,0.0,765108.48,0,0,0,0,0,228146,1523918,1483988,322838,38012,7928,220,8,20,4087744,9610,1178,3498,465748,254656,2156916,707378,6066,0,0,654,344,2913220,35338,0,382,0,18,2913928,5984,118,0,0,0,0,0,0,0,0,27666,15570,8600,0,0,137800,36056,11207520,1121726,0,0,0,0,0,2733.16,2898,837760,1059720,435738,193162,508862,298618,166402,69978,34562,248,0,0
neg,41972,956,930,0,0,0,0,0,0,142,214784,1864752,600388,5364,0,1192254,0,0,0,0,0,2475466,2241836,319446,197080,0,0,0,0,266,76,0,0,0,0,0,78140,323134,1758154,526002,0,1180,236,478,31952,2019470,632022,92,0,0,0,868086,671096,375964,299706,212940,148144,109228,266,0,0,2795348,0,512,286,10,1192254,34348,153012,165736,119920,158700,,36820,41971.97,2795348,2795348,2807980,12240,1136,35338,371600,2685430,1209600,110480,0,56,0,2311231.68,0.0,371727.36,0,0,0,0,0,18498,637338,1513126,475200,32902,7864,502,288,296,2795348,3112,434,1552,211208,171370,1508072,785468,4212,2,0,1402,196,2339828,68012,0,844,0,62,2343486,1822,326,0,0,0,0,0,0,0,0,14916,75800,11804,0,0,120074,24110,11340,3398,0,0,0,0,1971970,797.48,922,394702,490168,276554,146966,309442,242128,224446,219594,377514,3916,0,0
neg,12896,370,336,0,0,0,0,0,0,463702,605148,120804,19488,2438,0,471574,0,0,0,10884,17008,981322,812670,270612,159382,0,0,0,0,388,1594,0,0,0,0,0,0,0,358696,852884,0,1198,184,384,896,1346,340388,867184,0,0,0,582224,374130,94040,48732,30170,21202,15062,15176,7642,23202,1263098,1184,1390,536,2,471574,14912,73062,197058,260020,,,8360,12895.81,1263098,1263098,1251634,4283,2,3808,51100,1212232,1209600,36188,2,24,0,854587.2,74468.16,281193.6,22,80,0,0,76354,344528,496556,183870,90116,18726,1388,42,26,30,1263098,2422,206,111482,232932,48694,674070,137510,4238,26,0,282,3562,857806,374418,0,2,0,0,864162,1820,484,0,0,15010,80370,0,0,0,0,8452,526,84,1282952,219210,35790,5488,4400560,440058,1213492,1094,0,0,0,571.66,552,368144,225456,171808,63788,244448,13806,61448,62534,148,0,0,0
neg,31552,118,70,0,0,0,0,0,0,128574,1342030,257006,3748,6,0,876156,0,0,0,370,470,1541794,1343388,536114,148034,0,0,0,0,156,38,0,0,0,0,0,0,0,57566,1673798,0,3052,966,1648,3462,1334270,387966,0,0,0,0,322042,586470,346866,194326,92432,55510,41876,47114,24488,20240,2078752,420,1600,1072,0,876156,26378,357654,175738,290120,1310700,1310700,240980,31551.05,2078752,2078752,2067532,8946,5062,82954,864100,1731364,1209600,43708,0,110,0,1569363.84,0.0,158450.88,,,0,0,20156,941484,635480,104974,22454,6090,726,0,54,82,2078752,3200,472,23768,118250,54538,1376674,148946,5502,14,0,86,68,1453568,898596,0,338,0,0,1536618,2332,544,0,0,0,0,0,0,0,0,13116,4496,2344,2136186,429562,42710,7878,94580,17300,1639516,5982,0,0,30551030,,,173012,209916,97776,38476,86836,418362,385038,317812,4136,0,0,0
pos,604584,,,0,0,0,39756,766698,7239252,13530206,11415950,3937576,1100882,1232292,1581614,11831450,3278,60,,3327582,5385450,28464504,27280244,13929826,3855882,,0,0,0,11852,2542,0,0,0,0,0,0,11042,19532804,21300380,0,38062,18966,31898,74452,35941358,4739486,4,0,0,0,8425772,8205904,5357000,4400820,3620120,2582220,1974330,2241446,1680536,2356078,45720242,,,8964,0,11831450,388968,6331508,7587422,483240,510880,369740,445960,604583.93,45720242,45720242,45563738,258005,,,945420,40844226,1209600,0,,,,31935625.92,1998042.24,6868609.92,,,29062,1417356,8579348,12188712,11873446,5974364,707994,63696,10074,174,,,45720242,23060,5436,6012248,3116888,5290438,25677266,706290,12598,2,0,,,,,,,,,,29136,,,,,,,,,,250318,,,,,,,,,,,,,,,,9010000,4525522,3353924,1723126,4692974,7757506,8781596,946994,52584,0,,
neg,38138,1130,788,0,0,0,0,0,6072,545862,1144254,525604,46096,0,0,2154634,0,0,0,13658,20934,4490032,4060756,660330,374656,0,0,0,0,4006,1150,0,0,0,0,0,0,16180,442274,1809434,0,2264,424,328,1210,4900,2232916,16256,9590,0,0,1317372,426194,178460,113168,73728,53338,40028,28510,14488,22602,5164826,642,548,792,42,2154634,83514,251570,407642,150180,165820,150900,41060,38138.32,5164826,5164826,5130194,6982,27312,28164,317440,4862986,1209600,255128,0,1006,0,3207207.36,325183.68,1324577.28,134,342,0,1594,56134,351658,803334,642260,251774,82028,66514,12592,1352,1482,5164826,2850,516,645520,180000,310364,905416,216252,6912,58,0,1392,3922,2688658,157128,0,17408,0,0,3260708,8246,886,0,0,32380,343518,0,0,0,0,33382,9938,1866,0,0,134792,40606,1200080,185906,2983038,73422,0,0,37138370,1033.42,1036,768032,784090,328534,93664,129398,75220,30020,58146,784,0,0,0
neg,192,18,14,0,0,0,0,0,0,3514,12908,19284,0,0,0,12110,0,0,0,0,0,25460,17046,20348,2922,0,0,0,0,102,44,0,0,0,0,0,0,0,3138,32568,0,11020,88,100,42,110,19520,4826,0,0,0,22600,5124,1158,760,712,588,310,2804,1488,162,45872,0,2,170,0,12110,616,10604,9078,,,,19580,192.14,45872,45872,56410,265,0,4158,45260,35820,1209600,1196,8,18,0,15182.4,391.68,9283.2,4,32,0,0,248,10982,14040,8886,1510,40,0,0,8,20,45872,10944,32,178,924,2320,18242,2990,76,0,0,14,62,14076,4718,0,0,0,0,16722,92,62,0,0,0,400,0,0,0,0,602,20,4,10848,2268,514,122,3760,376,30720,36,0,0,0,,130,21266,6730,1852,346,1088,210,1722,2492,0,0,0,0
neg,12,20,14,0,0,0,0,0,0,5484,2694,826,0,0,0,3276,0,0,0,972,4916,8362,4936,12192,1176,0,0,0,0,36,30,0,0,0,0,0,0,0,2646,6358,0,106,12,14,46,890,7936,0,0,0,0,7250,1008,144,124,32,10,366,70,0,0,21556,0,4,0,0,3276,226,8046,4068,,,,11900,12.06,21556,21556,24614,27,0,1936,21180,9004,1209600,472,2,0,0,2998.08,0.0,5122.56,0,16,0,0,2976,4828,364,422,414,0,0,0,0,22,21556,976,22,26,18,22,408,6388,1088,56,0,12,16,3582,60,0,0,0,0,3658,72,54,0,0,0,0,0,0,0,0,278,0,0,0,0,84,26,6040,594,0,8,0,0,0,72.82,72,6422,2402,76,8,10,34,52,0,0,0,0,0
neg,76488,0,,0,0,0,0,0,1272,1944180,5432998,3754096,717030,98756,15630,5586986,0,0,0,5960,10488,10931868,9443798,2365120,1172466,0,0,3494,0,0,0,1007146,2823448,2789754,1384338,559164,693714,381970,546736,1777692,0,9090,2692,4200,6428,38978,11882508,10510,6322,2526,708,7130504,2118178,994350,712892,508040,304912,143004,48508,3574,0,13305798,454,600,806,360,5586986,200928,1358390,1002688,283800,244060,207840,224780,76488.83,13305798,13305798,13147052,40910,408902,102302,1171280,11963962,1209600,0,,,,10125593.28,0.0,1824837.12,6,3636,0,0,19962,2124990,6144680,3018588,583800,56352,13868,1722,,184,13305798,20124,2734,484648,1152518,1106532,6955424,2154852,86972,158,0,,,,,,,,,,12614,160,0,0,0,0,0,0,0,0,100510,7822,1372,0,0,540132,76444,46330720,5183476,0,113146,0,0,41529490,5240.16,6028,1899110,8294572,975064,219476,358438,130452,52406,20018,14286,140,0,0
pos,777188,0,,0,0,0,0,0,0,287778,7372740,14601464,2364060,78596,0,22471070,498696,0,,2352,4160,41616522,27975246,24367074,10695718,0,0,0,0,0,0,0,0,0,0,0,190626,7232824,3465668,13815520,0,45342,40932,76994,142710,5468558,18915050,14954,80,12,6,11706634,4964444,1858838,1262860,1088348,1290426,2039024,494064,0,0,66011940,3152,1458,5896,7808,22471070,1091488,8623656,15661554,550740,618720,671040,146460,777188.83,66011940,66011940,25802296,128527,4262536,,419240,24704638,1209600,0,,,,50479173.12,0.0,10481269.44,,,0,0,24192,2403452,12376788,8447218,1238284,182314,32174,216,,0,66011940,35888,8882,5343758,2079598,8687068,8356682,191612,1150,0,0,,,,,,,,,,28684,13726,0,0,0,0,0,0,0,0,779064,245850,48222,0,0,897490,184482,40252760,7417556,0,0,0,0,135689750,,,6107398,7838712,3408454,1295384,2404548,1647134,990148,479706,513940,19214,0,0
neg,43308,140,130,0,0,0,0,0,0,276,154674,1728806,672634,20554,1628,1090720,0,0,0,0,0,2323890,2068982,344646,227698,0,0,0,0,188,92,0,0,0,0,0,19338,727800,1433302,398132,0,924,410,522,36382,2253090,287182,54,6,2,0,717302,697416,309934,219448,147798,106252,144380,236042,0,0,2668688,162,40,384,2,1090720,30500,196670,146624,155520,157880,,28220,43308.83,2668688,2668688,2673982,18135,6496,22426,246460,2578572,1209600,95088,2,80,0,2353397.76,0,223842.24,0,0,0,0,0,8262,577540,1559706,419178,11904,1916,66,5252,5264,2668688,2250,276,25814,109730,117210,1827594,489782,5854,62,0,160,222,2338296,144550,0,98,0,22,2370742,1298,228,0,0,0,0,0,0,0,0,14416,44836,9038,0,0,90592,20692,73960,25878,0,0,0,0,3308870,525.84,660,237738,392438,334798,178546,356744,330462,330446,265636,150954,810,0,0
neg,2006,174,146,0,0,0,0,0,0,8122,65366,44424,186,0,0,52476,0,0,0,0,0,109504,99976,13852,7008,0,0,0,0,102,68,0,0,0,0,0,9300,89100,4986,14712,0,1130,24,46,74,37798,79026,0,0,0,0,44858,50048,13732,7498,1348,424,164,26,0,0,123378,0,4,1100,0,52476,1242,5878,7944,,,,13600,2005.11,123378,123378,127638,455,0,12152,123120,118098,1209600,2484,0,6,0,104771.52,0.0,12176.64,0,0,0,0,278,37050,69286,10512,766,164,42,0,0,8,123378,1212,28,54,5930,2126,20936,85028,2762,22,0,222,270,105290,69774,0,2,0,22,105290,134,44,0,0,0,0,0,0,0,0,576,332,130,0,0,2138,536,80,8,0,0,0,0,1005120,83.22,66,14350,13060,5048,3406,12604,68920,662,24,24,0,0,0
neg,27568,0,,0,0,0,0,0,0,15346,585158,1821034,574084,7012,0,1414830,0,0,0,0,0,2684106,2326112,673144,221704,0,0,0,0,0,0,0,0,0,0,0,0,2245382,757246,6,0,5238,1532,2086,2146,945138,1936368,110112,14,0,0,1584294,634256,240232,176686,179260,160046,27860,0,0,0,3359074,0,20,506,818,1414830,46174,262544,408498,213080,292800,,151880,27567.36,3359074,3359074,3323234,8763,783680,83240,923680,3002634,1209600,0,,,,2245915.2,0.0,743677.44,0,0,0,0,0,131384,862228,1342618,562206,84010,19314,874,,0,3359074,11722,1518,54062,612366,268100,1379262,663052,12552,0,0,,,,,,,,,,3230,1942,0,0,0,0,0,0,0,0,25222,19110,3560,0,0,116934,17264,4407040,1033486,0,0,0,0,0,3084.74,4168,827174,1066468,390182,103802,157920,116800,108588,86886,141104,3710,0,0
neg,2160,30,,0,0,0,0,0,0,170,0,85754,31282,0,0,59524,0,52,0,0,0,114766,108914,13276,2820,0,0,0,0,20,12,0,0,0,0,0,0,30828,85228,1150,0,1538,304,236,246,76898,37984,0,0,0,0,60238,41046,11884,3216,344,86,362,30,0,0,128070,0,0,288,0,59524,728,7446,5802,1310700,1310700,1310700,12940,2160.95,128070,128070,127830,423,1276,12620,127760,117206,1209600,1398,,,,105881.28,0.0,9899.52,,,0,0,0,0,45270,70234,1380,272,50,0,,4,128070,1276,32,4696,2060,2056,97876,8742,468,0,0,40,162,94078,76520,0,18,0,0,96208,104,32,0,0,0,0,0,0,0,0,432,478,224,0,0,1024,160,400,40,0,0,0,0,1160990,,,11960,7402,3806,1606,4238,87860,334,0,0,0,0,0
neg,126288,556,512,0,0,0,0,0,1424,874484,4222458,1595802,325008,28890,1700,3476332,0,0,0,5054,8808,6500666,5758990,1534546,557908,0,0,0,0,192,1214,0,0,0,0,0,0,361906,4896270,1791590,0,20200,45496,96796,95544,132924,603966,6051674,1906,1260,0,3236352,1397110,628980,399460,360788,247710,190590,168334,104338,316104,8042096,1008,996,20196,52,3476332,74736,833414,698484,220040,207700,208520,186880,126288.47,8042096,8042096,7937856,37485,402,66386,764580,7054208,1209600,159788,6,78,0,5986079.04,0.0,1060662.72,1194,2564,0,56,37562,743812,2254498,2659506,1105836,225712,22358,426,438,584,8042096,10412,1654,509628,342078,301274,5259992,605240,19350,136,2,690,3056,6062976,2095812,0,27240,0,0,6073204,14082,222,0,0,0,0,0,0,0,0,39806,26502,6492,8998716,1442370,146136,41942,14680,2392,7033260,20422,0,0,6288480,3159.98,3438,1102670,579208,382096,230992,473790,403530,894822,2948028,34630,0,0,0
pos,2220448,,,,,0,0,0,230312,7087954,71327916,52588174,5498208,54078,0,50286360,267330,396,,141190,249634,101043124,82017598,39376748,18678642,,0,0,0,,,0,0,0,0,2558594,57170066,56704372,17601852,2751754,0,77126,47852,77068,214880,44374722,91203880,791100,10,0,0,42341834,24455686,11311382,10493990,11070534,16758932,18997660,1356580,40,0,140573922,,,,,50286360,2205968,19770048,19532520,515400,499100,476800,9520,2220447.33,140573922,140573922,138947470,1002003,,,28640,136786654,1209600,,,,,124510239.4,0.0,12216888.96,0,0,0,1710,1244272,27286132,53748940,16987426,2346768,1441880,3385142,30344368,,,140573922,106496,23394,8110702,6108298,32520522,85703584,4062432,150942,268,0,,,,,,,,,,,,,,,,,,,,1351474,,,,,,,,,,,,,,37148.98,50194,13015736,25556478,20150044,9753888,17783952,13460014,12725610,9373838,14560586,406494,,
neg,1990,,,,,0,0,0,340,101580,36478,5598,0,0,0,52546,0,0,,9258,13038,124446,124780,551730,5414,,0,0,0,,,0,0,0,0,0,0,0,50416,93580,0,2496,546,684,768,95400,37070,7032,0,0,0,60554,26268,30628,13868,7142,2632,1870,984,50,0,685586,,,,,52546,1226,534810,16448,0,0,0,549960,1989.89,685586,685586,,580,,,684060,,1209600,,,,,103080.96,0.0,38553.6,12,34,0,0,22144,30664,70926,19778,424,60,0,0,,,685586,2172,106,102,7272,1896,13954,108920,9526,48,0,,,,,,,,,,,,,,,,,,,,794,,,,,,,,,,,,,,,288,42168,18002,6294,2634,5762,5280,8528,55298,30,0,,
neg,571008,768,712,664,1202,0,0,0,520368,6855134,9141974,1186686,27286,20,0,12610230,0,0,0,887096,1178330,23627034,22305048,3539366,1636726,0,0,0,0,2526,17134,0,0,0,0,0,0,203954,10270964,7256550,0,10002,11546,18752,32142,55626,13369378,3945320,282660,6042,0,6859346,4556742,1717330,1227962,1013604,725150,539258,472226,262834,357016,28057114,4562,2444,36628,62,12610230,261490,1964708,1552648,121160,123520,162800,23200,571007.18,28057114,28057114,18473952,95825,178,110862,189840,17737660,1209600,423894,4,124,0,25115817.6,0.0,1392151.68,146,3140,0,13686,1334820,3242206,6850236,5608118,652354,26118,3894,36,486,502,28057114,15474,2336,465886,334872,284158,15543726,1054680,30236,100,0,548,37960,25191136,16585944,0,134,0,0,25213104,11940,390,0,0,0,0,0,0,0,0,145578,109856,26170,24401772,5627124,591864,107580,114660,18218,21981486,28252,0,0,62575660,4555.56,4798,923160,871308,626974,339924,695934,780150,1948476,11175986,369556,0,0,0
neg,151266,0,,0,0,0,0,0,0,6452,1843650,6977112,1307954,3344,0,4869292,38414,214,0,0,0,8677906,7501688,1727968,1011638,0,0,0,0,0,0,0,0,0,0,0,0,5426502,4710200,1810,0,9448,4464,4684,7252,3531220,6575346,6098,0,0,0,4548800,1525814,843700,597404,495218,473482,662972,864366,124656,2100,10407716,1494,238,1440,48,4869292,119830,647516,1073220,243480,192700,185880,198840,151265.55,10407716,10407716,10287646,62429,349606,59328,709880,10138512,1209600,0,,,,8788201.92,0.0,1339859.52,,,0,0,0,476472,4917276,4227338,454692,55122,7578,34,,0,10407716,10874,1562,271198,888832,568398,6358818,2023174,15642,14,0,,,,,,,,,,6556,2134,0,0,0,0,0,0,0,0,73950,163186,25366,0,0,254722,29076,17598160,2579868,0,0,0,0,31081490,,,1389648,1958836,1182220,627556,1548542,1732650,813942,386274,483000,15844,0,0
neg,329624,0,,0,0,0,0,1050,839166,7034296,27321488,27894946,2100436,2624,0,28791590,2820,14352,0,443158,853046,55378164,47668644,11487526,7269682,0,0,0,0,0,0,16161124,5304644,3797558,5726542,1473640,19714302,2482382,3022830,7510984,0,26114,7240,10922,15552,2026264,62172192,935688,32,0,2,47277678,9196148,4078414,2177066,1305834,709722,359852,86682,2610,0,67315764,0,2766,3304,1776,28791590,873130,5015716,6438442,346100,289080,245020,176480,329624.56,67315764,67315764,66866450,189543,5961494,10312,692500,65194006,1209600,0,,,,45659166.72,993592.32,18487512.96,0,0,0,56546,1367502,8776702,25009596,27040168,2656110,245108,41728,546,,460,67315764,46328,12838,15601542,3993106,10875588,31502408,3129648,32546,2,0,,,,,,,,,,218240,1752,0,0,137610,1026886,0,0,0,0,483778,66018,13008,0,0,2236108,286176,146150280,26312050,0,0,0,0,206865570,16829.8,19182,20014880,37289064,4650122,1743000,1244950,185294,42874,11010,12094,718,0,0
neg,43324,448,400,0,0,0,0,0,0,258,134684,1870886,751168,7400,0,1220938,0,0,0,0,0,2408142,2032772,553378,335124,0,0,0,0,1344,384,0,0,0,0,0,57022,1574418,928610,204346,0,1292,362,664,90456,2232800,438240,582,0,0,0,892012,584434,286974,243586,276410,355650,125330,0,0,0,2961834,0,14,230,16,1220938,39862,350620,198400,204080,209580,,135240,43324.45,2961834,2961834,2962442,18290,1644,51446,538400,2764396,1209600,94878,2,132,0,2524365.12,0.0,238323.84,0,0,0,0,0,35232,759744,1252582,697936,15606,3060,236,6,16,2961834,2904,348,65474,119714,157034,2101084,299846,17924,68,0,526,1440,2537000,52638,0,1530,0,60,2549420,1388,190,0,0,0,0,0,0,0,0,20242,42640,8334,0,0,87478,22582,16900,3334,0,0,0,0,3701620,912.42,908,256536,543664,445718,222560,423058,327356,206112,126824,207602,4966,0,0
neg,190,34,32,0,0,0,0,0,3026,16898,8398,13136,0,0,0,11804,0,0,0,2892,6104,23734,15410,22936,5276,0,0,0,0,144,64,0,0,0,0,0,0,0,11332,30126,0,9920,1328,478,1756,13788,14188,0,0,0,0,22178,8720,3384,1278,332,1014,730,2932,890,0,49620,4,4,90,2,11804,434,11276,11266,,,,22380,190.09,49620,49620,58788,246,0,4552,49140,41458,1209600,1250,2,14,0,13959.36,438.72,16686.72,16,42,0,1262,12674,11434,7198,8848,42,0,0,0,0,8,49620,10382,28,388,912,9624,20036,88,0,0,0,34,126,15312,3596,0,4,0,0,15496,154,98,0,0,0,612,0,0,0,0,584,0,0,0,0,584,138,76900,7652,0,0,0,0,0,150.22,88,18858,5112,1510,660,10482,3844,512,480,0,0,0,0
neg,41684,404,400,0,0,0,0,0,0,28108,1402036,1514394,420506,25984,2262,1516128,0,0,0,792,1886,2912046,2391742,979232,397550,0,0,0,0,356,2310,0,0,0,0,0,0,3214,489168,2900908,0,7116,18828,48464,57572,114406,320878,2826026,0,0,0,1799644,814440,233518,153218,110414,79140,62088,49596,29592,61640,3893406,50,1126,4930,0,1516128,43780,374736,602988,256220,341660,288420,84480,41684.13,3893406,3893406,3814406,12777,14,17530,252000,3395748,1209600,119342,2,50,0,2315239.68,0.0,1075649.28,406,1028,0,0,4960,166012,1161248,1497034,459568,95104,9214,150,598,604,3893406,6336,894,504498,367736,222852,1771918,508044,10908,104,0,568,4202,2340322,819044,0,948,0,0,2340360,8266,260,0,0,0,0,0,0,0,0,25002,6518,1396,2998618,660610,102702,22024,1260,132,2861226,2826,0,0,1684130,1946.82,2022,1117744,493146,294724,81524,163432,113398,324348,797098,7876,0,0,0
neg,2620,16,16,0,0,0,0,0,11830,69266,62084,8128,0,0,0,41220,0,0,0,8972,14910,116614,105798,58482,11242,2,0,0,0,32,74,0,0,0,0,0,0,0,56232,95076,0,410,60,100,3550,2626,5942,126352,3966,8302,0,93938,39516,9410,3022,1476,1334,2250,184,92,86,184168,6,26,12,2,41220,1064,33248,24680,,,,57600,2620.96,184168,184168,189164,601,636,17820,183160,151582,1209600,1840,16,20,0,70693.44,34232.64,44673.6,0,80,0,11550,33456,66118,33004,6994,156,20,6,4,10,22,184168,5512,44,4970,16360,31798,88896,3698,30,0,0,6,252,73700,44682,0,0,0,0,74098,356,190,0,0,50,35006,0,0,0,0,1290,0,0,0,0,1108,176,543200,56764,0,0,0,0,1388150,353.3,250,82488,12160,2640,542,712,958,1660,49868,280,0,0,0
neg,30340,346,302,0,0,0,0,0,0,1296,120012,1141654,929940,138464,29306,1098554,1962,394,0,0,0,1810116,1233620,995160,525536,0,0,5132,0,1068,208,0,0,0,0,0,61168,1364778,567440,367286,0,4116,4168,9568,107870,1999370,235572,8,0,0,0,856646,414248,134178,106506,91730,83464,101244,537016,35636,4,2805634,5820,4474,1288,6,1098554,43956,551216,434428,426720,434120,,127320,30340.48,2805634,2805634,2783728,20102,7954,34248,380740,2360672,1209600,73052,2,104,0,1812185.28,0.0,547163.52,0,0,0,0,0,1432,271372,1016782,999952,64658,5868,608,26,34,2805634,3886,378,80370,214312,179398,1533524,337832,10868,104,0,530,896,1328834,353274,56,16056,0,0,1844996,2150,556,0,0,0,0,0,0,0,0,28272,32514,5550,0,0,53832,8834,897740,143720,0,0,0,0,29340470,1223.8,1144,567196,423452,301472,139832,298872,279078,174076,86926,88606,1162,0,0
neg,34,2130706432,6,0,0,0,0,0,0,2182,5372,2694,0,0,0,3878,0,214,0,54,256,22108,17692,17200,868,0,0,0,0,24,126,0,0,0,0,0,0,3212,1406,5630,0,148,16,50,856,410,8768,0,0,0,0,8456,660,354,140,54,416,168,0,0,0,39422,0,2,0,0,3878,372,14046,2908,,,,16640,34.23,39422,39422,38858,43,0,3700,38820,10344,1209600,674,4,4,0,5452.8,0.0,3747.84,0,20,0,0,1682,4998,3054,484,30,0,0,0,0,4,39422,1146,18,30,26,1188,6774,1064,2,0,0,4,286,5948,114,0,0,0,0,5980,56,228,0,0,0,0,0,0,0,0,412,0,0,808,184,252,42,14580,1452,33018,36,0,0,0,1.18,80,5196,3954,520,242,238,30,38,30,0,0,0,0
